"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
2021-04-05 16:15:00,"Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,"Depth",NA,419,NA,NA,NA,NA,NA
2021-04-05 16:15:00,"Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,"Depth",NA,398,NA,NA,NA,NA,NA
2021-04-05 16:15:00,"Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,"Depth",NA,395,NA,NA,NA,NA,NA
2021-04-05 16:15:00,"Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,"Depth",NA,427,NA,NA,NA,NA,NA
2021-04-07 13:18:00,"Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,"Depth",NA,302,NA,NA,NA,NA,NA
2021-04-07 13:18:00,"Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,"Depth",NA,301,NA,NA,NA,NA,NA
2021-04-07 13:18:00,"Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,"Depth",NA,317,NA,NA,NA,NA,NA
2021-04-07 13:18:00,"Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,"Depth",NA,288,NA,NA,NA,NA,NA
2021-04-07 13:18:00,"Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,"Depth",NA,287,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W","Depth",NA,445,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W","Depth",NA,460,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W","Depth",NA,410,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W","Depth",NA,380,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S","Depth",NA,432,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S","Depth",NA,431,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S","Depth",NA,429,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S","Depth",NA,420,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E","Depth",NA,305,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E","Depth",NA,350,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E","Depth",NA,374,NA,NA,NA,NA,NA
