43:09.0,49.67413415,-125.3772688,1265.3642,5,9,3.4711,2.4783,5.56,1.4657,2.5445,2.1547,0,0
43:10.0,49.67413062,-125.3772677,1265.2218,5,9,3.471,2.4782,5.5603,1.4652,2.5444,2.1547,0,0
43:11.0,49.67413317,-125.3772667,1265.4012,5,9,3.4709,2.4781,5.5605,1.4647,2.5443,2.1547,0,0
43:12.0,49.67413083,-125.3772649,1264.9171,5,9,3.4707,2.478,5.5608,1.4642,2.5442,2.1547,0,0
43:13.0,49.67413202,-125.3772646,1265.1193,5,9,3.4706,2.4779,5.5611,1.4636,2.5441,2.1547,0,0
43:14.0,49.67413095,-125.377264,1264.6913,5,9,3.4704,2.4778,5.5614,1.4631,2.5441,2.1547,0,0
43:15.0,49.67413041,-125.3772623,1264.5961,5,9,3.4703,2.4777,5.5617,1.4626,2.544,2.1547,0,0
43:16.0,49.67413265,-125.3772615,1265.1208,5,9,3.4701,2.4776,5.562,1.462,2.5439,2.1547,0,0
43:17.0,49.6741349,-125.3772615,1265.2506,5,9,3.47,2.4775,5.5623,1.4615,2.5438,2.1547,0,0
43:18.0,49.67413858,-125.3772594,1265.7217,5,8,3.7443,2.4849,6.1562,1.3647,2.4414,2.8903,0,0
43:19.0,49.67413866,-125.3772606,1265.697,5,8,3.7443,2.4848,6.157,1.3641,2.4413,2.8908,0,0
43:20.0,49.67413283,-125.3772616,1264.6339,5,9,3.4696,2.4771,5.5632,1.4599,2.5435,2.1546,0,0
43:21.0,49.6741359,-125.3772634,1265.6,5,8,3.7444,2.4845,6.1586,1.3631,2.4412,2.8917,0,0
43:22.0,49.67413318,-125.3772643,1265.484,5,8,3.7444,2.4844,6.1594,1.3626,2.4411,2.8922,0,0
43:23.0,49.67413117,-125.3772652,1265.3692,5,8,3.7444,2.4843,6.1602,1.3621,2.4411,2.8927,0,0
43:24.0,49.67413096,-125.377265,1265.1397,5,8,3.7444,2.4842,6.161,1.3616,2.441,2.8932,0,0
43:25.0,49.674133,-125.3772652,1265.0182,5,8,3.7445,2.4841,6.1618,1.361,2.441,2.8936,0,0
43:26.0,49.67413337,-125.3772649,1264.9876,5,8,3.7445,2.484,6.1626,1.3605,2.4409,2.8941,0,0
43:27.0,49.67413314,-125.377266,1264.9798,5,8,3.7445,2.4838,6.1634,1.36,2.4408,2.8946,0,0
43:28.0,49.67413431,-125.3772649,1264.8592,5,8,3.7445,2.4837,6.1642,1.3595,2.4408,2.8951,0,0
43:29.0,49.67413376,-125.3772642,1264.8069,5,8,3.7446,2.4836,6.165,1.359,2.4407,2.8956,0,0
43:30.0,49.67413187,-125.3772644,1265.0222,5,8,3.7446,2.4835,6.1657,1.3584,2.4407,2.896,0,0
43:31.0,49.67413223,-125.3772639,1265.0192,5,8,3.7446,2.4834,6.1665,1.3579,2.4406,2.8965,0,0
43:32.0,49.67413201,-125.3772628,1264.6504,5,8,3.7446,2.4833,6.1673,1.3574,2.4405,2.897,0,0
43:33.0,49.67413209,-125.3772619,1264.5554,5,8,3.7447,2.4832,6.1681,1.3569,2.4405,2.8975,0,0
43:34.0,49.67413282,-125.37726,1264.7245,5,8,3.7447,2.483,6.1689,1.3564,2.4404,2.898,0,0
43:35.0,49.67413402,-125.3772602,1264.9441,5,8,3.7447,2.4829,6.1697,1.3558,2.4403,2.8984,0,0
43:36.0,49.67413437,-125.3772605,1265.2666,5,8,3.7447,2.4828,6.1705,1.3553,2.4403,2.8989,0,0
43:37.0,49.67413521,-125.3772614,1265.1307,5,8,3.7447,2.4827,6.1713,1.3548,2.4402,2.8994,0,0
43:38.0,49.67413485,-125.377262,1265.1358,5,8,3.7448,2.4826,6.1721,1.3543,2.4402,2.8999,0,0
43:39.0,49.67413385,-125.3772637,1265.0579,5,8,3.7448,2.4825,6.1729,1.3537,2.4401,2.9004,0,0
43:40.0,49.67413223,-125.3772657,1265.0843,5,8,3.7448,2.4823,6.1737,1.3532,2.44,2.9008,0,0
43:41.0,49.67413013,-125.3772649,1265.0188,5,8,3.7448,2.4822,6.1745,1.3527,2.44,2.9013,0,0
43:42.0,49.67413084,-125.3772645,1265.0436,5,8,3.7449,2.4821,6.1753,1.3522,2.4399,2.9018,0,0
