submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
56672213,2021-04-12 14:50:32 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 12:50,Englishman,,Other,Stonex,"Clear, sunny. Depth plot only at camera site",,C3,yes,FLOAT,,,,Cardinal 10 m,SW,5,,Depth,,,,187,2021-04-08 13:10,,,,,,,,,,,,,,,2021-04-08 13:11
56672213,2021-04-12 14:50:32 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 12:50,Englishman,,Other,Stonex,"Clear, sunny. Depth plot only at camera site",,C3,yes,FLOAT,,,,Cardinal 10 m,SW,2.5,,Depth,,,,212,2021-04-08 13:10,,,,,,,,,,,,,,,2021-04-08 13:11
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,W,10,,Depth,,,,324,2021-04-08 14:23,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,W,7.5,,Depth,,,,284,2021-04-08 14:24,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,W,5,,Depth,,,,204,2021-04-08 14:24,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,W,2.5,,Depth,,,,334,2021-04-08 14:25,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,W,10,,Density,3380,no,,254,2021-04-08 14:26,235,0,4570,1190,92.51968504,85.882,0.338,Excellent,Ground,https://drive.google.com/uc?id=1ThE7iFFHdtLN9MTWC_He7GDi_oJ9qRJB,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,E,2.5,,Depth,,,,299,2021-04-08 14:26,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,E,5,,Depth,,,,289,2021-04-08 14:27,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,E,7.5,,Depth,,,,274,2021-04-08 14:28,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,E,10,,Depth,,,,294,2021-04-08 14:28,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,S,10,,Density,3380,no,,305,2021-04-08 14:28,283,0,4750,1370,92.78688525,98.873,0.324,Excellent,,https://drive.google.com/uc?id=1aNHSvnHpWBKUOG19HQ5u1MJNLVttxzMK,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,S,2.5,,Depth,,,,324,2021-04-08 14:29,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,E,10,,Density,3380,no,,340,2021-04-08 14:30,260,0,4690,1310,76.47058824,94.542,0.278,,,https://drive.google.com/uc?id=164brfc_rUYHqqXXKxihayJ9DCyws8dEv,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,S,5,,Depth,,,,314,2021-04-08 14:30,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,S,7.5,,Depth,,,,294,2021-04-08 14:30,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,N,2.5,,Depth,,,,314,2021-04-08 14:31,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,N,5,,Depth,,,,309,2021-04-08 14:31,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,N,7.5,,Depth,,,,314,2021-04-08 14:32,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,N,10,,Density,4480,no,,292,2021-04-08 14:32,274,,4560,80,93.83561644,5.774,,,,https://drive.google.com/uc?id=1xTCDBPwVfYBeGKLqr9csqyHciPfBhC1I,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NE,10,,Depth,,,,334,2021-04-08 14:33,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NE,7.5,,Depth,,,,339,2021-04-08 14:33,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NE,5,,Depth,,,,334,2021-04-08 14:34,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,Centre,,,Density,3380,yes,1a,260,2021-04-08 14:34,240,0,4560,1180,92.30769231,85.16,0.328,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NE,2.5,,Depth,,,,309,2021-04-08 14:35,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SW,10,,Depth,,,,309,2021-04-08 14:35,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,Centre,,,Density,3380,yes,1b,323,2021-04-08 14:35,68,0,3780,400,21.05263158,28.868,0.089,,,https://drive.google.com/uc?id=1d9JSZSwr7jt1HEe7Ae5OWgxkuNP7l4ZC,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SW,7.5,,Depth,,,,324,2021-04-08 14:36,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SW,5,,Depth,,,,324,2021-04-08 14:36,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SW,2.5,,Depth,,,,334,2021-04-08 14:36,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SE,10,,Depth,,,,284,2021-04-08 14:38,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SE,7.5,,Depth,,,,254,2021-04-08 14:38,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SE,5,,Depth,,,,274,2021-04-08 14:39,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,SE,2.5,,Depth,,,,299,2021-04-08 14:39,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NW,2.5,,Depth,,,,314,2021-04-08 14:41,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NW,5,,Depth,,,,274,2021-04-08 14:41,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NW,7.5,,Depth,,,,254,2021-04-08 14:42,,,,,,,,,,,,,,,2021-04-08 14:43
56672214,2021-04-12 14:51:30 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Ab wm bf,2021-04-08 10:51,Englishman,,,,Sunny clear,,N2f,no,,,,,Cardinal 10 m,NW,10,,Depth,,,,309,2021-04-08 14:43,,,,,,,,,,,,,,,2021-04-08 14:43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
