"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","NW","Depth","",240,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SE","Depth","",219,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SE","Depth","",245,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SE","Depth","",260,NA,0,NA,NA,NA
"4/22/2021 14:53","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","SE","Depth","",242,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","Centre","Density","no",229,214,0,1310,94.5546373924577,0.412902346691955
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","N","Depth","",245,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","N","Depth","",287,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","N","Depth","",280,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","N","Density","no",231,187,0,1080,77.9534415143926,0.337460785776591
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","S","Depth","",238,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","S","Depth","",247,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","S","Depth","",277,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","E","Depth","",254,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","E","Depth","",220,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","E","Depth","",245,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","S","Density","no",262,232,6,1200,86.6149350159918,0.330591355022869
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","E","Density","no",231,209,3,1130,81.5623971400589,0.353083970303285
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","W","Depth","",254,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","W","Depth","",284,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","W","Depth","",234,NA,0,NA,NA,NA
