submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
56534423,2021-04-12 09:44:00 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,Ac eh rw ,4/9/2021 14:44,Cruickshank,,Septentrio,,Snowing. 8 to 10cm ,,CRU_S5O,yes,FIX,2,,,Cardinal 10 m,E,10,,Density,3000,no,,293,4/9/2021 15:07,257,0,4350,1350,87.71331058,97.429,0.333,Poor,,,,,,,
56534423,2021-04-12 09:44:00 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,Ac eh rw ,4/9/2021 14:44,Cruickshank,,Septentrio,,Snowing. 8 to 10cm ,,CRU_S5O,yes,FIX,2,,,Cardinal 10 m,N,7.5,,Depth,,,,337,4/9/2021 15:09,,,,,,,,,,,,,,,
56534423,2021-04-12 09:44:00 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,Ac eh rw ,4/9/2021 14:44,Cruickshank,,Septentrio,,Snowing. 8 to 10cm ,,CRU_S5O,yes,FIX,2,,,Cardinal 10 m,N,5,,Depth,,,,338,4/9/2021 15:09,,,,,,,,,,,,,,,
56534423,2021-04-12 09:44:00 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,Ac eh rw ,4/9/2021 14:44,Cruickshank,,Septentrio,,Snowing. 8 to 10cm ,,CRU_S5O,yes,FIX,2,,,Cardinal 10 m,N,2.5,,Depth,,,,324,4/9/2021 15:09,,,,,,,,,,,,,,,
56534423,2021-04-12 09:44:00 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,Ac eh rw ,4/9/2021 14:44,Cruickshank,,Septentrio,,Snowing. 8 to 10cm ,,CRU_S5O,yes,FIX,2,,,Cardinal 10 m,N,10,,Density,3000,no,,306,4/9/2021 15:08,278,,4570,1570,90.8496732,113.307,,,,,,,,,
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,N,10,,Depth,,,,374,4/9/2021 12:15,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,N,7.5,,Depth,,,,348,4/9/2021 12:15,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,N,5,,Depth,,,,382,4/9/2021 12:16,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,N,2.5,,Depth,,,,342,4/9/2021 12:16,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,Centre,,,Density,3570,no,,392,4/9/2021 12:21,325,3,5200,1630,82.90816327,117.637,0.302,Excellent,,https://drive.google.com/uc?id=17n3TbGmjROM0S6Q3Qroe4aGN6ZP9uBpt,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,W,10,,Depth,,,,370,4/9/2021 12:20,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,W,7.5,,Depth,,,,324,4/9/2021 12:20,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,W,5,,Depth,,,,356,4/9/2021 12:23,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,W,2.5,,Depth,,,,296,4/9/2021 12:23,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,E,10,,Depth,,,,354,4/9/2021 12:24,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,W,10,,Density,3570,no,,422,4/9/2021 12:25,312,2,5080,1510,73.93364929,108.976,0.259,,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,E,7.5,,Depth,,,,359,4/9/2021 12:26,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,E,5,,Depth,,,,294,4/9/2021 12:26,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,E,2.5,,Depth,,,,369,4/9/2021 12:27,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,S,7.5,,Depth,,,,334,4/9/2021 12:31,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,E,10,,Density,3570,no,,386,4/9/2021 12:28,305,1,5170,1600,79.01554404,115.472,0.3,,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,S,10,,Density,3570,no,,400,4/9/2021 12:34,195,3,4800,1230,48.75,88.769,0.224,Excellent,Tree well,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,S,2.5,,Depth,,,,344,4/9/2021 12:32,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,S,5,,Depth,,,,388,4/9/2021 12:36,,,,,,,,Excellent,,,,,,,4/9/2021 12:52
56534449,2021-04-12 09:44:51 -07:00,iPad_F767753E-D795-463F-B7F4-AD4F9F50A080,CHRL-Shane McConkey,"RW, AC, EH",4/9/2021 12:14,Cruickshank,,Septentrio,,Snowing,,CRU_S3F ,yes,FIX,2,,,Cardinal 10 m,N,10,,Density,3570,no,,318,4/9/2021 12:50,296,4,4550,980,93.08176101,70.726,0.225,Excellent,,,,,,,4/9/2021 12:52
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,4/6/2021 13:13,,Cardinal 10 m,Centre,,,Density,3060,yes,1a,245,4/6/2021 13:16,242,0,4280,1220,98.7755102,88.047,0.359,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,4/6/2021 13:18,,Cardinal 10 m,N,10,,Depth,,,,240,4/6/2021 13:20,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,4/6/2021 13:20,,Cardinal 10 m,N,7.5,,Depth,,,,245,4/6/2021 13:20,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,4/6/2021 13:26,,Cardinal 10 m,N,5,,Depth,,,,297,4/6/2021 13:22,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,Centre,,,Density,3060,yes,1b,275,4/6/2021 13:21,35,0,3290,230,12.72727273,16.599,0.06,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,4/6/2021 13:23,,Cardinal 10 m,N,2.5,,Depth,,,,303,4/6/2021 13:24,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,Centre,,,Density,3060,yes,1c,300,4/6/2021 13:23,32,0,3180,120,10.66666667,8.66,0.029,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,Centre,,,Density,3060,yes,1d,316,4/6/2021 13:25,19,0,3120,60,6.012658228,4.33,0.014,Fair,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,E,10,,Depth,,,,220,4/6/2021 13:28,,,,,,,,Good,Various trees,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,E,7.5,,Depth,,,,290,4/6/2021 13:29,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,E,5,,Depth,,,,206,4/6/2021 13:30,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,E,2.5,,Depth,,,,232,4/6/2021 13:31,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,N,10,,Density,3060,no,,255,4/6/2021 13:30,246,0,4240,1180,96.47058824,85.16,0.334,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,10,,Depth,,,,355,4/6/2021 14:01,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,7.5,,Depth,,,,303,4/6/2021 14:02,,,,,,,,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,5,,Depth,,,,264,4/6/2021 14:04,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,2.5,,Depth,,,,234,4/6/2021 13:37,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,E,10,,Density,3060,no,,154,4/6/2021 13:33,147,1,3560,500,95.45454545,36.085,0.236,,Landed on tree,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,10,,Density,3060,yes,1a,241,4/6/2021 13:38,231,0,4200,1140,95.85062241,82.274,0.341,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,10,,Density,3060,yes,1b,260,4/6/2021 13:42,34,0,3250,190,13.07692308,13.712,0.053,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,S,10,,Depth,,,,329,4/6/2021 13:43,,,,,,,,Good,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,S,7.5,,Depth,,,,349,4/6/2021 13:43,,,,,,,,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,S,5,,Depth,,,,257,4/6/2021 13:44,,,,,,,,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,S,2.5,,Depth,,,,209,4/6/2021 13:45,,,,,,,,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,10,,Density,3060,yes,1c,327,4/6/2021 13:45,75,0,3430,370,22.93577982,26.703,0.082,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,10,,Density,3500,yes,1d,360,4/6/2021 13:50,37,0,3680,180,10.27777778,12.991,0.036,,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,W,10,,Density,3500,yes,1e,371,4/6/2021 13:54,15,1,3530,30,4.043126685,2.165,0.006,Fair,,,,,,,
56535509,2021-04-06 14:11:48 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Rw, eh, Ac",4/6/2021 13:12,Cruickshank,,Septentrio,,,,CRU_S1A,yes,,,,,Cardinal 10 m,S,10,,Density,3500,no,,325,4/6/2021 13:59,315,0,5080,1580,96.92307692,114.028,0.351,Good,Felt rock,,,,,,
56535528,2021-04-12 09:50:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw,4/5/2021 16:15,Cruickshank,,Septentrio,,First day yo. 4 extendos at 42 cm,,CRU_WX_CAM,yes,FIX,,4/5/2021 16:17,,Camera + Snow Stakes,,,,Depth,,,,403,4/5/2021 16:26,,,,,,,,Excellent,Stake 5,https://drive.google.com/uc?id=19Z_2L8x3sceyuzbsrsElBljG2b9_D4c5,,,,,
56535528,2021-04-12 09:50:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw,4/5/2021 16:15,Cruickshank,,Septentrio,,First day yo. 4 extendos at 42 cm,,CRU_WX_CAM,yes,FIX,,4/5/2021 16:27,,Camera + Snow Stakes,,,,Depth,,,,419,4/5/2021 16:28,,,,,,,,,Stake 4,,,,,,
56535528,2021-04-12 09:50:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw,4/5/2021 16:15,Cruickshank,,Septentrio,,First day yo. 4 extendos at 42 cm,,CRU_WX_CAM,yes,FIX,,4/5/2021 16:28,,Camera + Snow Stakes,,,,Depth,,,,398,4/5/2021 16:28,,,,,,,,Excellent,Stk 1,,,,,,
56535528,2021-04-12 09:50:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw,4/5/2021 16:15,Cruickshank,,Septentrio,,First day yo. 4 extendos at 42 cm,,CRU_WX_CAM,yes,FIX,,,,Camera + Snow Stakes,,,,Depth,,,,395,4/5/2021 16:29,,,,,,,,Excellent,Stk 2,,,,,,
56535528,2021-04-12 09:50:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw,4/5/2021 16:15,Cruickshank,,Septentrio,,First day yo. 4 extendos at 42 cm,,CRU_WX_CAM,yes,FIX,,,,Camera + Snow Stakes,,,,Depth,,,,427,4/5/2021 16:30,,,,,,,,Excellent,Stk 3,,,,,,
56535508,2021-04-07 13:22:00 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,,4/7/2021 13:18,Cruickshank,,,,Revisit already gnssd. Moved stks down,,CRU_CAM2,no,,,,,Camera + Snow Stakes,,,,Depth,,,,302,4/7/2021 13:19,,,,,,,,,1,,,,,,
56535508,2021-04-07 13:22:00 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,,4/7/2021 13:18,Cruickshank,,,,Revisit already gnssd. Moved stks down,,CRU_CAM2,no,,,,,Camera + Snow Stakes,,,,Depth,,,,301,4/7/2021 13:19,,,,,,,,,3,,,,,,
56535508,2021-04-07 13:22:00 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,,4/7/2021 13:18,Cruickshank,,,,Revisit already gnssd. Moved stks down,,CRU_CAM2,no,,,,,Camera + Snow Stakes,,,,Depth,,,,317,4/7/2021 13:20,,,,,,,,,5,,,,,,
56535508,2021-04-07 13:22:00 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,,4/7/2021 13:18,Cruickshank,,,,Revisit already gnssd. Moved stks down,,CRU_CAM2,no,,,,,Camera + Snow Stakes,,,,Depth,,,,288,4/7/2021 13:21,,,,,,,,,2,,,,,,
56535508,2021-04-07 13:22:00 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,,4/7/2021 13:18,Cruickshank,,,,Revisit already gnssd. Moved stks down,,CRU_CAM2,no,,,,,Camera + Snow Stakes,,,,Depth,,,,287,4/7/2021 13:21,,,,,,,,,4,,,,,,
56535510,2021-04-12 10:01:11 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw ,4/6/2021 9:57,Cruickshank,,,,Trip 2 stake here on arrival. Trip 1 ppk point will do. Using 5 extendos here,,CRU_N3O,no,FIX,,4/6/2021 9:58,,Cardinal 10 m,W,2.5,,Depth,,,,445,4/6/2021 10:05,,,,,,,,Excellent,5 xtendos ,,,,,,4/6/2021 10:37
56535510,2021-04-12 10:01:11 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw ,4/6/2021 9:57,Cruickshank,,,,Trip 2 stake here on arrival. Trip 1 ppk point will do. Using 5 extendos here,,CRU_N3O,no,FIX,,4/6/2021 10:06,,Cardinal 10 m,W,5,,Depth,,,,460,4/6/2021 10:06,,,,,,,,Excellent,,,,,,,4/6/2021 10:37
56535510,2021-04-12 10:01:11 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw ,4/6/2021 9:57,Cruickshank,,,,Trip 2 stake here on arrival. Trip 1 ppk point will do. Using 5 extendos here,,CRU_N3O,no,FIX,,4/6/2021 10:06,,Cardinal 10 m,W,7.5,,Depth,,,,410,4/6/2021 10:06,,,,,,,,Excellent,,,,,,,4/6/2021 10:37
56535510,2021-04-12 10:01:11 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw ,4/6/2021 9:57,Cruickshank,,,,Trip 2 stake here on arrival. Trip 1 ppk point will do. Using 5 extendos here,,CRU_N3O,no,FIX,,4/6/2021 10:06,,Cardinal 10 m,W,10,,Depth,,,,380,4/6/2021 10:07,,,,,,,,Excellent,,,,,,,4/6/2021 10:37
56535510,2021-04-12 10:01:11 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw ,4/6/2021 9:57,Cruickshank,,,,Trip 2 stake here on arrival. Trip 1 ppk point will do. Using 5 extendos here,,CRU_N3O,no,FIX,,4/6/2021 10:08,,Cardinal 10 m,Centre,,,Density,3980,yes,1a,233,4/6/2021 10:17,225,0,4960,980,96.56652361,70.726,0.304,Excellent,,,,,,,4/6/2021 10:37
56535510,2021-04-12 10:01:11 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ac eh rw ,4/6/2021 9:57,Cruickshank,,,,Trip 2 stake here on arrival. Trip 1 ppk point will do. Using 5 extendos here,,CRU_N3O,no,FIX,,,,Cardinal 10 m,S,10,,Depth,,,,432,4/6/2021 10:10,,,,,,,,Excellent,,,,,,,4/6/2021 10:37
